78918493,tzuyrzyx,Computer Science and Engineering,DataBase Management System
65370584,uyvqxtvw,Metallurgical Engineering,DataBase Management System
60067291,rzsxwqqw,Chemical Engineering,Application
40195135,vtrvzrqu,Electronic and Communication Engineering,Application
76768613,trwywxwx,Metallurgical Engineering,Machine Learning
84879641,ruwzxyuy,Chemical Engineering,Machine Learning
3485196,wzrvyut,Metallurgical Engineering,Application
45001879,zxyrqqvu,Computer Science and Engineering,Operating System
97670127,xsrqxwxz,Electronic and Communication Engineering,Application
41529444,uuuzsvru,Computer Science and Engineering,Operating System
13936780,qyxwtztr,Electrical and Electronic Engineering,Machine Learning
6816532,stvwryw,Metallurgical Engineering,Operating System
10211133,ttrrrsqr,Chemical Engineering,Machine Learning
15393701,rqxtztvr,Metallurgical Engineering,DataBase Management System
76289431,rtuzyswx,Electronic and Communication Engineering,Application
68485023,tsqvyuyw,Metallurgical Engineering,Application
21913860,qwytrzrs,Mechanical Engineering,Application
44779425,vsuzxxuu,Metallurgical Engineering,Operating System
34018940,quzyrqut,Electronic and Communication Engineering,Application
24132321,rststrus,Civil Engineering,Machine Learning
9135955,vvzvtrz,Mechanical Engineering,Machine Learning
44934592,szvutzuu,Civil Engineering,Application
24501842,suyrqvus,Electronic and Communication Engineering,DataBase Management System
89223965,vwztsszy,Electrical and Electronic Engineering,Operating System
70887983,tyzxyyqx,Electrical and Electronic Engineering,Machine Learning
51745819,zryvuxrv,Electronic and Communication Engineering,DataBase Management System
73866127,xsrwwytx,Mechanical Engineering,Operating System
70637712,srxxtwqx,Electronic and Communication Engineering,Application
68250389,zytqvsyw,Electronic and Communication Engineering,Application
70192037,xtqszrqx,Electrical and Electronic Engineering,Application
6837133,ttrxtyw,Mechanical Engineering,Machine Learning
82379497,xzuzxtsy,Metallurgical Engineering,DataBase Management System
86446448,yuuwuuwy,Chemical Engineering,DataBase Management System
36428095,vzqysuwt,Civil Engineering,DataBase Management System
81079301,rqtzxqry,Computer Science and Engineering,Machine Learning
56356809,zqywvtwv,Electrical and Electronic Engineering,Application
43195285,vysvzrtu,Electrical and Electronic Engineering,DataBase Management System
56273072,sxqtxswv,Electrical and Electronic Engineering,Operating System
54104134,utruqruv,Civil Engineering,Operating System
32708760,qwxyqxst,Chemical Engineering,Operating System
22029672,sxwzsqss,Civil Engineering,Application
77437975,vxzxtuxx,Computer Science and Engineering,Operating System
18217484,uyuxrsyr,Civil Engineering,Application
3170479,zxuqxrt,Metallurgical Engineering,Application
34064696,wzwuwqut,Computer Science and Engineering,Operating System
98028904,uqzysqyz,Mechanical Engineering,Application
46407966,wwzxquwu,Metallurgical Engineering,DataBase Management System
49490913,trzqzuzu,Computer Science and Engineering,Application
62234745,vuxutssw,Electrical and Electronic Engineering,DataBase Management System
7598091,rzqyzvx,Civil Engineering,Application
49046366,wwtwuqzu,Electrical and Electronic Engineering,Application
32173677,xxwtxrst,Civil Engineering,DataBase Management System
27943433,ttutuzxs,Metallurgical Engineering,Operating System
40624250,qvsuswqu,Metallurgical Engineering,Operating System
36587004,uqqxyvwt,Chemical Engineering,Machine Learning
3965528,ysvvwzt,Computer Science and Engineering,DataBase Management System
65421679,zxwrsuvw,Electronic and Communication Engineering,DataBase Management System
38897012,srqxzyyt,Chemical Engineering,Application
65108242,susyqrvw,Civil Engineering,Operating System
17381869,zwyrytxr,Metallurgical Engineering,Machine Learning
55152119,zrrsvrvv,Mechanical Engineering,Application
65557500,qqvxvvvw,Chemical Engineering,Operating System
83163496,wzutwrty,Civil Engineering,Operating System
51192378,yxtszrrv,Electrical and Electronic Engineering,DataBase Management System
33175941,ruzvxrtt,Civil Engineering,Machine Learning
47898083,tyqyzyxu,Metallurgical Engineering,Operating System
22812438,ytusryss,Electrical and Electronic Engineering,Application
11427340,qutxsurr,Mechanical Engineering,Application
30799655,vvwzzxqt,Electronic and Communication Engineering,Application
12790359,zvtqzxsr,Electronic and Communication Engineering,DataBase Management System
55303351,rvttqtvv,Electronic and Communication Engineering,Machine Learning
54589234,utszyvuv,Electrical and Electronic Engineering,Operating System
3106878,yxywqrt,Metallurgical Engineering,Machine Learning
6323927,xsztstw,Metallurgical Engineering,Machine Learning
19985854,uvyvyzzr,Chemical Engineering,Machine Learning
19087291,rzsxyqzr,Chemical Engineering,Operating System
60905823,tsyvqzqw,Chemical Engineering,DataBase Management System
74804761,rwxuqyux,Electronic and Communication Engineering,Application
94795801,rqyvzxuz,Metallurgical Engineering,Operating System
98925645,vuwvszyz,Computer Science and Engineering,Application
53773879,zxytxxtv,Electrical and Electronic Engineering,Machine Learning
25844474,uxuuuyvs,Metallurgical Engineering,Operating System
39350613,trwqvtzt,Electronic and Communication Engineering,Operating System
95749481,ryuzuxvz,Chemical Engineering,DataBase Management System
41421090,qzqrsuru,Electronic and Communication Engineering,Machine Learning
13292565,vwvszstr,Electronic and Communication Engineering,Machine Learning
37177735,vtxxxrxt,Computer Science and Engineering,DataBase Management System
55725793,tzxvsxvv,Computer Science and Engineering,DataBase Management System
8173255,vvstxry,Computer Science and Engineering,Application
87562289,zysswvxy,Mechanical Engineering,Machine Learning
20601367,xwtrqwqs,Mechanical Engineering,Machine Learning
41369219,zrszwtru,Electrical and Electronic Engineering,Operating System
51130374,uxtqtrrv,Chemical Engineering,Machine Learning
73789751,rvxzyxtx,Electrical and Electronic Engineering,Operating System
55323990,qzztstvv,Metallurgical Engineering,Machine Learning
55947866,wwyxuzvv,Mechanical Engineering,Machine Learning
79458970,qxzyvuzx,Chemical Engineering,Machine Learning
46503956,wvztqvwu,Computer Science and Engineering,DataBase Management System
17307013,trqxqtxr,Mechanical Engineering,Operating System
14060367,xwtqwqur,Chemical Engineering,DataBase Management System
65567720,qsxxwvvw,Electronic and Communication Engineering,DataBase Management System
22206946,wuzwqsss,Chemical Engineering,Operating System
68846067,xwqwuyyw,Computer Science and Engineering,Application
29852174,uxrsvyzs,Mechanical Engineering,Application
52371552,svvrxtsv,Mechanical Engineering,Application
29489750,qvxzyuzs,Chemical Engineering,DataBase Management System
84200072,sxqqqsuy,Chemical Engineering,DataBase Management System
62235598,yzvvtssw,Electrical and Electronic Engineering,DataBase Management System
479732,stxzxu,Chemical Engineering,DataBase Management System
24786422,ssuwyxus,Chemical Engineering,DataBase Management System
99910817,xryqrzzz,Mechanical Engineering,Machine Learning
12182259,zvssyrsr,Metallurgical Engineering,Operating System
63363765,vwxtwttw,Civil Engineering,Operating System
87541225,vssruvxy,Electronic and Communication Engineering,DataBase Management System
94608651,rvwyqwuz,Electrical and Electronic Engineering,Application
10186568,ywvwyrqr,Computer Science and Engineering,Machine Learning
68718689,zywyrxyw,Civil Engineering,Operating System
18962298,yzsswzyr,Electrical and Electronic Engineering,Application
11743575,vxvtuxrr,Chemical Engineering,DataBase Management System
94567973,txzxwvuz,Computer Science and Engineering,DataBase Management System
26471960,qwzrxuws,Electrical and Electronic Engineering,Operating System
68445254,uvsvuuyw,Electronic and Communication Engineering,Machine Learning
69978144,uuryxzzw,Computer Science and Engineering,DataBase Management System
51197305,vqtxzrrv,Civil Engineering,Operating System
42842004,uqqsuysu,Computer Science and Engineering,Machine Learning
66258877,xxyyvsww,Electronic and Communication Engineering,Operating System
21147424,usuxurrs,Civil Engineering,DataBase Management System
44384021,rsquytuu,Computer Science and Engineering,Machine Learning
4946205,vqswuzu,Computer Science and Engineering,DataBase Management System
86684497,xzuuywwy,Electrical and Electronic Engineering,Machine Learning
10638007,xqqytwqr,Civil Engineering,Operating System
16450820,qsyqvuwr,Electrical and Electronic Engineering,DataBase Management System
37424727,xsxusuxt,Computer Science and Engineering,Application
28208856,wvyyqsys,Chemical Engineering,DataBase Management System
48508106,wqryqvyu,Computer Science and Engineering,Operating System
79070532,stvqxqzx,Electrical and Electronic Engineering,Machine Learning
47254007,xqquvsxu,Computer Science and Engineering,Operating System
27338219,zrsyttxs,Mechanical Engineering,Application
43456589,zyvwvutu,Mechanical Engineering,DataBase Management System
94790171,rxrqzxuz,Computer Science and Engineering,Application
6834548,yuvutyw,Chemical Engineering,Machine Learning
38576087,xyqwxvyt,Chemical Engineering,Machine Learning
35670627,xswqxwvt,Metallurgical Engineering,Application
77379823,tsyzxtxx,Chemical Engineering,DataBase Management System
70381466,wwurytqx,Civil Engineering,Application
16476080,qyqwxuwr,Metallurgical Engineering,DataBase Management System
76063638,ytwtwqwx,Electronic and Communication Engineering,Machine Learning
888159,zvryyy,Chemical Engineering,DataBase Management System
95455669,zwwvvuvz,Computer Science and Engineering,Application
42457633,ttwxvusu,Electronic and Communication Engineering,Application
78544911,rrzuuvyx,Civil Engineering,DataBase Management System
13848192,szryuytr,Electronic and Communication Engineering,Operating System
40556051,rvqwvvqu,Computer Science and Engineering,Application
8968521,rsvywzy,Mechanical Engineering,Operating System
38131017,xrqrtryt,Mechanical Engineering,Operating System
37343687,xywtutxt,Electrical and Electronic Engineering,Machine Learning
60521357,xvtrsvqw,Electronic and Communication Engineering,DataBase Management System
94829304,uqtzsyuz,Metallurgical Engineering,Operating System
61827784,uyxxsyrw,Civil Engineering,Operating System
39485614,urwvyuzt,Mechanical Engineering,Operating System
45644124,usruuwvu,Computer Science and Engineering,DataBase Management System
75469643,tuwzwuvx,Metallurgical Engineering,Machine Learning
6407724,usxxquw,Electrical and Electronic Engineering,Application
23842579,zxvsuyts,Civil Engineering,Machine Learning
51964755,vvxuwzrv,Computer Science and Engineering,Application
94495942,suzvzuuz,Mechanical Engineering,Application
41211270,qxsrrsru,Chemical Engineering,DataBase Management System
69648882,syyyuwzw,Metallurgical Engineering,DataBase Management System
24843496,wzutuyus,Electronic and Communication Engineering,Operating System
35102647,xuwsqrvt,Computer Science and Engineering,Operating System
2966307,xqtwwzs,Electrical and Electronic Engineering,Application
36401796,wzxrquwt,Chemical Engineering,Machine Learning
46263531,rtvtwswu,Mechanical Engineering,Operating System
9995926,wszvzzz,Computer Science and Engineering,Application
63605217,xrsvqwtw,Chemical Engineering,Application
51180466,wwuqyrrv,Metallurgical Engineering,Operating System
66903407,xqutqzww,Electronic and Communication Engineering,Machine Learning
75424670,qxwusuvx,Mechanical Engineering,Operating System
86362038,ytqswtwy,Electronic and Communication Engineering,Machine Learning
86022347,xutssqwy,Civil Engineering,DataBase Management System
84467565,vwvxwuuy,Civil Engineering,DataBase Management System
53957095,vzqxvztv,Electrical and Electronic Engineering,DataBase Management System
16155584,uyvvvrwr,Computer Science and Engineering,DataBase Management System
1668368,ywtywwr,Electronic and Communication Engineering,Machine Learning
25187448,yuuxyrvs,Metallurgical Engineering,DataBase Management System
49257789,zyxxvszu,Chemical Engineering,Application
47863326,wsttwyxu,Civil Engineering,Machine Learning
15569130,qtrzwvvr,Electrical and Electronic Engineering,Operating System
32907730,qtxxqzst,Electrical and Electronic Engineering,Operating System
80368839,ztyywtqy,Metallurgical Engineering,Machine Learning
7657753,tvxxvwx,Mechanical Engineering,DataBase Management System
86701470,qxurqxwy,Civil Engineering,Machine Learning
48406304,uqtwquyu,Computer Science and Engineering,DataBase Management System
96978846,wuyyxzwz,Electrical and Electronic Engineering,Operating System
27599129,zsrzzvxs,Metallurgical Engineering,Machine Learning
3144847,xuyuurt,Electronic and Communication Engineering,DataBase Management System
30544497,xzuuuvqt,Civil Engineering,Application
87267844,uuyxwsxy,Electrical and Electronic Engineering,Operating System
30316118,yrrwrtqt,Metallurgical Engineering,Machine Learning
5152198,yzrsvrv,Electrical and Electronic Engineering,Operating System
26888767,xwxyyyws,Electrical and Electronic Engineering,Application
66188065,vwqyyrww,Electrical and Electronic Engineering,Operating System
86767057,xvqxwxwy,Metallurgical Engineering,DataBase Management System
13143174,uxrturtr,Mechanical Engineering,Application
32055652,svwvvqst,Electronic and Communication Engineering,Machine Learning
75492916,wrzszuvx,Chemical Engineering,Operating System
32718174,uxryrxst,Computer Science and Engineering,DataBase Management System
55143774,uxxturvv,Computer Science and Engineering,Operating System
15647196,wzrxuwvr,Civil Engineering,DataBase Management System
21619068,ywqzrwrs,Chemical Engineering,Machine Learning
98097975,vxzxzqyz,Metallurgical Engineering,Machine Learning
31708803,tqyyqxrt,Chemical Engineering,DataBase Management System
41367159,zvrxwtru,Computer Science and Engineering,Machine Learning
51490442,suuqzurv,Electrical and Electronic Engineering,Machine Learning
32426991,rzzwsust,Electrical and Electronic Engineering,DataBase Management System
57096749,zuxwzqxv,Electronic and Communication Engineering,Machine Learning
20940252,svsquzqs,Electrical and Electronic Engineering,Operating System
20033137,xtrttqqs,Electrical and Electronic Engineering,Application
85752056,wvqsvxvy,Chemical Engineering,Operating System
66066377,xxtwwqww,Mechanical Engineering,DataBase Management System
62500926,wszqqvsw,Mechanical Engineering,Machine Learning
85197821,rsyxzrvy,Chemical Engineering,Application
75995624,uswvzzvx,Mechanical Engineering,Operating System
20124647,xuwusrqs,Metallurgical Engineering,Application
11840829,zsyquyrr,Electrical and Electronic Engineering,Machine Learning
77385949,zuzvytxx,Mechanical Engineering,Application
58028569,zwvysqyv,Electronic and Communication Engineering,DataBase Management System
12114584,uyvurrsr,Electronic and Communication Engineering,DataBase Management System
51680245,vusqywrv,Civil Engineering,Application
8435492,szuvtuy,Mechanical Engineering,Operating System
64293627,xswtzsuw,Computer Science and Engineering,Machine Learning
68829017,xrqzsyyw,Chemical Engineering,Machine Learning
85399429,zsuzztvy,Chemical Engineering,Machine Learning
49939515,vrvztzzu,Computer Science and Engineering,Machine Learning
27981804,uqyryzxs,Electrical and Electronic Engineering,Application
7241188,yyrrusx,Computer Science and Engineering,Application
53490336,wttqzutv,Mechanical Engineering,Machine Learning
32099758,yvxzzqst,Chemical Engineering,Machine Learning
30842563,twvsuyqt,Chemical Engineering,Operating System
34442060,qwqsuuut,Chemical Engineering,Application
96207605,vqwxqswz,Civil Engineering,Operating System
91408200,qqsyqurz,Chemical Engineering,DataBase Management System
98822349,zutssyyz,Civil Engineering,Application
22152115,vrrsvrss,Chemical Engineering,Machine Learning
1824074,uxqusyr,Computer Science and Engineering,DataBase Management System
38333987,xyztttyt,Computer Science and Engineering,DataBase Management System
22128250,qvsysrss,Mechanical Engineering,Machine Learning
69998618,yrwyzzzw,Metallurgical Engineering,Machine Learning
76429638,ytwzsuwx,Metallurgical Engineering,Operating System
55034815,vryutqvv,Civil Engineering,Operating System
10602574,uxvsqwqr,Electrical and Electronic Engineering,Operating System
14797920,qszxzxur,Electrical and Electronic Engineering,Machine Learning
86742451,rvusuxwy,Civil Engineering,Application
5243723,tsxtusv,Mechanical Engineering,DataBase Management System
73751098,yzqrvxtx,Computer Science and Engineering,DataBase Management System
60608440,quuyqwqw,Electronic and Communication Engineering,DataBase Management System
27282660,qwwsysxs,Electrical and Electronic Engineering,DataBase Management System
96077761,rwxxxqwz,Electronic and Communication Engineering,Application
80226658,yvwwssqy,Computer Science and Engineering,Machine Learning
99881545,vuvryyzz,Civil Engineering,Application
19739968,ywzztxzr,Mechanical Engineering,Operating System
71726456,wvuwsxrx,Electronic and Communication Engineering,DataBase Management System
41337685,vywxttru,Electrical and Electronic Engineering,Operating System
80946477,xxuwuzqy,Electronic and Communication Engineering,Operating System
9057049,zuqxvqz,Electronic and Communication Engineering,Application
81638773,txxytwry,Metallurgical Engineering,Application
48715392,sztvrxyu,Metallurgical Engineering,DataBase Management System
22939203,tqsztzss,Chemical Engineering,Application
17240891,rzyqusxr,Electrical and Electronic Engineering,Application
56962250,qvsswzwv,Civil Engineering,Operating System
14168996,wzzywrur,Electronic and Communication Engineering,Operating System
75921161,rwrrszvx,Chemical Engineering,DataBase Management System
36543172,sxrtuvwt,Metallurgical Engineering,Operating System
84672676,wxwsxwuy,Electrical and Electronic Engineering,DataBase Management System
30778239,ztsyxxqt,Chemical Engineering,DataBase Management System
53050763,twxqvqtv,Computer Science and Engineering,Machine Learning
13323141,rurtsttr,Chemical Engineering,Application
50196969,zwzwzrqv,Civil Engineering,Application
19117621,rswxrrzr,Electronic and Communication Engineering,Machine Learning
51748578,yxvyuxrv,Mechanical Engineering,Application
37167530,qtvxwrxt,Mechanical Engineering,Operating System
89156524,usvwvrzy,Civil Engineering,Operating System
94326742,suxwstuz,Mechanical Engineering,Operating System
97516830,qtywrvxz,Chemical Engineering,Operating System
78263458,yvutwsyx,Electronic and Communication Engineering,DataBase Management System
88021803,tqyrsqyy,Computer Science and Engineering,DataBase Management System
58322403,tqusstyv,Computer Science and Engineering,Operating System
90110139,ztrqrrqz,Computer Science and Engineering,DataBase Management System
20900197,xzrqqzqs,Civil Engineering,Machine Learning
71125523,tsvvsrrx,Chemical Engineering,Operating System
81556868,ywywvvry,Metallurgical Engineering,DataBase Management System
40173053,tvqtxrqu,Mechanical Engineering,Operating System
79523281,rystsvzx,Chemical Engineering,Operating System
96124770,qxxusrwz,Chemical Engineering,Machine Learning
41998054,uvqyzzru,Civil Engineering,Machine Learning
13096315,vrtwzqtr,Computer Science and Engineering,Application
32422520,qsvssust,Chemical Engineering,Machine Learning
6002378,yxtsqqw,Chemical Engineering,Machine Learning
66868721,rsxywyww,Electronic and Communication Engineering,Application
83615284,uysvrwty,Metallurgical Engineering,Application
55921548,yuvrszvv,Mechanical Engineering,DataBase Management System
1971997,xzzrxzr,Electronic and Communication Engineering,Machine Learning
60343438,ytututqw,Computer Science and Engineering,Machine Learning
78014162,swrurqyx,Civil Engineering,DataBase Management System
87367627,xswxwtxy,Civil Engineering,Application
99099405,vquzzqzz,Computer Science and Engineering,DataBase Management System
76423469,zwutsuwx,Electrical and Electronic Engineering,DataBase Management System
99200698,yzwqqszz,Metallurgical Engineering,Application
4747000,qqqxuxu,Metallurgical Engineering,Application
96306245,vuswqtwz,Civil Engineering,DataBase Management System
2916651,rvwwrzs,Civil Engineering,Machine Learning
16484757,xvxuyuwr,Mechanical Engineering,Machine Learning
35556448,yuuwvvvt,Chemical Engineering,Application
3909864,uwyzqzt,Electrical and Electronic Engineering,Application
33166730,qtxwwrtt,Chemical Engineering,Operating System
10128772,sxxysrqr,Electrical and Electronic Engineering,Machine Learning
63016088,yyqwrqtw,Chemical Engineering,DataBase Management System
29811066,wwqrryzs,Civil Engineering,DataBase Management System
57512032,stqsrvxv,Electronic and Communication Engineering,Machine Learning
88169226,wsszwryy,Metallurgical Engineering,Application
1639424,usuztwr,Mechanical Engineering,Application
87755263,twsvvxxy,Metallurgical Engineering,Application
17503661,rwwtqvxr,Electronic and Communication Engineering,DataBase Management System
74646643,tuwwuwux,Chemical Engineering,Machine Learning
58684888,yyyuywyv,Computer Science and Engineering,Application
30489148,yurzyuqt,Chemical Engineering,Operating System
4349244,uuszutu,Civil Engineering,Machine Learning
27317430,qtuxrtxs,Computer Science and Engineering,Application
80879949,zuzzxyqy,Chemical Engineering,DataBase Management System
81494591,rzvuzury,Metallurgical Engineering,Application
78515415,vruvrvyx,Electrical and Electronic Engineering,Machine Learning
88761543,tuvrwxyy,Electrical and Electronic Engineering,Machine Learning
7661246,wusrwwx,Metallurgical Engineering,Machine Learning
80268668,ywwywsqy,Chemical Engineering,DataBase Management System
37777146,wurxxxxt,Metallurgical Engineering,Machine Learning
92817893,tzyxrysz,Electronic and Communication Engineering,Application
31647726,wsxxuwrt,Metallurgical Engineering,Operating System
34260680,qywqwsut,Electronic and Communication Engineering,Application
83574870,qxyuxvty,Electrical and Electronic Engineering,Application
55996331,rttwzzvv,Chemical Engineering,Machine Learning
6826358,yvtwsyw,Computer Science and Engineering,Machine Learning
86000616,wrwqqqwy,Civil Engineering,Machine Learning
26809077,xxqzqyws,Electronic and Communication Engineering,Application
9971868,ywyrxzz,Mechanical Engineering,Machine Learning
66359643,tuwzvtww,Mechanical Engineering,DataBase Management System
5584546,wuvuyvv,Chemical Engineering,Operating System
18637412,sruxtwyr,Computer Science and Engineering,Machine Learning
33174801,rqyuxrtt,Civil Engineering,DataBase Management System
78114513,trvurryx,Civil Engineering,Operating System
85483552,svvtyuvy,Computer Science and Engineering,Operating System
23341329,zstrutts,Chemical Engineering,Machine Learning
16320389,zytqstwr,Electronic and Communication Engineering,Machine Learning
77765398,yztvwxxx,Electrical and Electronic Engineering,Machine Learning
59219437,xtuzrszv,Civil Engineering,Machine Learning
13809964,uwzzqytr,Mechanical Engineering,Application
16846507,xqvwuywr,Electrical and Electronic Engineering,Application
38259080,qyqzvsyt,Chemical Engineering,DataBase Management System
79037234,utsxtqzx,Electrical and Electronic Engineering,Application
20957541,ruvxvzqs,Computer Science and Engineering,Machine Learning
8432361,rwtstuy,Electrical and Electronic Engineering,DataBase Management System
27486110,qrrwyuxs,Mechanical Engineering,DataBase Management System
64898731,rtxyzyuw,Chemical Engineering,Application
26750855,vvyqvxws,Electronic and Communication Engineering,Operating System
31194045,vuquzrrt,Mechanical Engineering,Application
31127421,rsuxsrrt,Computer Science and Engineering,Application
11281251,rvsrysrr,Electrical and Electronic Engineering,Operating System
20159312,srtzvrqs,Chemical Engineering,DataBase Management System
37649002,sqqzuwxt,Electronic and Communication Engineering,DataBase Management System
13977223,tssxxztr,Metallurgical Engineering,Operating System
97284950,qvzuysxz,Electronic and Communication Engineering,DataBase Management System
32728546,wuvysxst,Electrical and Electronic Engineering,Operating System
77553796,wzxtvvxx,Electronic and Communication Engineering,Application
28477116,wrrxxuys,Mechanical Engineering,Machine Learning
52436402,squwtusv,Metallurgical Engineering,DataBase Management System
99230262,swsqtszz,Electrical and Electronic Engineering,Operating System
75713689,zywtrxvx,Electronic and Communication Engineering,Operating System
93070272,sxsqxqtz,Electronic and Communication Engineering,Application
32242741,ruxsusst,Civil Engineering,DataBase Management System
61159518,yrvzvrrw,Chemical Engineering,Operating System
78938402,squytzyx,Civil Engineering,DataBase Management System
42913587,xyvtrzsu,Metallurgical Engineering,Operating System
92488497,xzuyyusz,Metallurgical Engineering,Machine Learning
5317483,tyuxrtv,Mechanical Engineering,Machine Learning
46284236,wtsuyswu,Chemical Engineering,Machine Learning
32469307,xqtzwust,Electronic and Communication Engineering,Application
11072588,yyvsxqrr,Civil Engineering,Machine Learning
17647646,wuwxuwxr,Mechanical Engineering,Operating System
82563369,zwttwvsy,Civil Engineering,DataBase Management System
87750923,tszqvxxy,Electrical and Electronic Engineering,Machine Learning
50872197,xzrsxyqv,Mechanical Engineering,Application
58501718,yrxrqvyv,Mechanical Engineering,Application
63671946,wuzrxwtw,Computer Science and Engineering,Operating System
26616346,wutwrwws,Computer Science and Engineering,DataBase Management System
78066840,quywwqyx,Electrical and Electronic Engineering,DataBase Management System
16901875,vxyrqzwr,Electrical and Electronic Engineering,Operating System
97616344,uutwrwxz,Chemical Engineering,Application
70012888,yyysrqqx,Electronic and Communication Engineering,Machine Learning
15249175,vxrzusvr,Mechanical Engineering,Machine Learning
98794052,svquzxyz,Civil Engineering,Machine Learning
70199871,rxyzzrqx,Chemical Engineering,Operating System
2517089,zyqxrvs,Electronic and Communication Engineering,DataBase Management System
19067931,rtzxwqzr,Electrical and Electronic Engineering,Operating System
27738931,rtzytxxs,Civil Engineering,DataBase Management System
25674598,yzvuxwvs,Civil Engineering,Machine Learning
75868110,qrrywyvx,Electrical and Electronic Engineering,Operating System
63703199,zzrtqxtw,Mechanical Engineering,DataBase Management System
57998466,wwuyzzxv,Mechanical Engineering,Operating System
82917246,wusxrzsy,Civil Engineering,Application
18555796,wzxvvvyr,Mechanical Engineering,DataBase Management System
42107549,zuvxqrsu,Electrical and Electronic Engineering,DataBase Management System
59480591,rzvqyuzv,Electronic and Communication Engineering,Machine Learning
8401261,rwsrquy,Electrical and Electronic Engineering,Operating System
3690115,vrrqzwt,Mechanical Engineering,DataBase Management System
35009860,qwyzqqvt,Electrical and Electronic Engineering,Application
11141242,susrurrr,Computer Science and Engineering,Operating System
77503416,wrutqvxx,Chemical Engineering,Application
59426729,zsxwsuzv,Electronic and Communication Engineering,Operating System
36402601,rqwsquwt,Civil Engineering,DataBase Management System
97617297,xzsxrwxz,Chemical Engineering,Operating System
89337072,sxqxttzy,Mechanical Engineering,Operating System
26453153,tvrtvuws,Electronic and Communication Engineering,Application
19512246,wussrvzr,Metallurgical Engineering,Operating System
32530707,xqxqtvst,Chemical Engineering,Operating System
10476160,qwrwxuqr,Mechanical Engineering,DataBase Management System
13528743,tuxysvtr,Electronic and Communication Engineering,Machine Learning
78748954,uvzyuxyx,Computer Science and Engineering,Application
35118430,qtuyrrvt,Electrical and Electronic Engineering,DataBase Management System
27524997,xzzusvxs,Civil Engineering,DataBase Management System
65668236,wtsywwvw,Civil Engineering,Application
78158324,ustyvryx,Civil Engineering,Operating System
18515618,yrwvrvyr,Mechanical Engineering,DataBase Management System
30716293,tzswrxqt,Chemical Engineering,Application
22713829,zsytrxss,Chemical Engineering,Operating System
89905149,zurvqzzy,Chemical Engineering,DataBase Management System
83011610,qrwrrqty,Electronic and Communication Engineering,DataBase Management System
22618515,vrvyrwss,Civil Engineering,Machine Learning
38015136,wtrvrqyt,Electronic and Communication Engineering,Operating System
44303612,srwtqtuu,Electronic and Communication Engineering,DataBase Management System
84900891,rzyqqzuy,Civil Engineering,Machine Learning
76095458,yvuvzqwx,Computer Science and Engineering,Application
99031156,wvrrtqzz,Electrical and Electronic Engineering,Operating System
11896616,wrwwzyrr,Mechanical Engineering,Operating System
60140645,vuwqurqw,Computer Science and Engineering,Operating System
60820611,rrwqsyqw,Civil Engineering,Machine Learning
3149643,tuwzurt,Electrical and Electronic Engineering,DataBase Management System
75309699,zzwzqtvx,Electronic and Communication Engineering,DataBase Management System
82240571,rxvqussy,Electronic and Communication Engineering,Operating System
66172008,yqqsxrww,Mechanical Engineering,DataBase Management System
78002875,vxysqqyx,Electrical and Electronic Engineering,Machine Learning
18573826,wsytxvyr,Chemical Engineering,Machine Learning
27009533,ttvzqqxs,Mechanical Engineering,DataBase Management System
53549568,ywvzuvtv,Computer Science and Engineering,Application
8477902,sqzxxuy,Mechanical Engineering,DataBase Management System
7278525,vsvyxsx,Chemical Engineering,Operating System
93746761,rwxwuxtz,Chemical Engineering,DataBase Management System
2847409,zquxuys,Electrical and Electronic Engineering,Operating System
22000782,syxqqqss,Chemical Engineering,DataBase Management System
75222582,syvsssvx,Chemical Engineering,DataBase Management System
40173002,sqqtxrqu,Computer Science and Engineering,DataBase Management System
62305337,xttvqtsw,Metallurgical Engineering,Operating System
88921056,wvqrszyy,Civil Engineering,Operating System
86171744,uuxrxrwy,Computer Science and Engineering,Application
85538454,uvuytvvy,Mechanical Engineering,DataBase Management System
21854193,tzruvyrs,Electrical and Electronic Engineering,DataBase Management System
62451677,xxwrvusw,Chemical Engineering,DataBase Management System
63793551,rvvtzxtw,Mechanical Engineering,Operating System
69736907,xqzwtxzw,Electronic and Communication Engineering,Operating System
46618864,uwyyrwwu,Civil Engineering,Operating System
48711538,ytvrrxyu,Civil Engineering,Application
36149349,zutzurwt,Chemical Engineering,DataBase Management System
778662,swwyxx,Civil Engineering,Operating System
21578190,qzryxvrs,Metallurgical Engineering,Machine Learning
26887248,yusxyyws,Electrical and Electronic Engineering,Application
737865,vwyxtx,Electrical and Electronic Engineering,Application
45621320,qstrswvu,Civil Engineering,Operating System
75115798,yzxvrrvx,Civil Engineering,DataBase Management System
62762448,yuuswxsw,Computer Science and Engineering,Operating System
12540065,vwqquvsr,Chemical Engineering,Operating System
4032739,ztxstqu,Metallurgical Engineering,DataBase Management System
22714825,vsyurxss,Electronic and Communication Engineering,Application
32102336,wttsqrst,Mechanical Engineering,Operating System
24182859,zvysyrus,Civil Engineering,DataBase Management System
26232792,szxstsws,Metallurgical Engineering,Machine Learning
86170099,zzqqxrwy,Mechanical Engineering,Operating System
34646494,uzuwuwut,Electronic and Communication Engineering,Machine Learning
43196259,zvswzrtu,Electrical and Electronic Engineering,Operating System
56416746,wuxwruwv,Computer Science and Engineering,DataBase Management System
